,Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
929,930,60,191004.99478714162,69.0,13006,206101.6652892562,180183.74675819985,181623.4258555133,179956.7995658466,192854.50632911394,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,7,5,1997,1997,171483.95617879054,179803.6792189679,163077.45045045044,167661.5652173913,204691.87191011236,285.0,144341.31346578366,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,170670.57674418605,0.0,0.0,964.0,964.0,182021.19537815126,156858.87136929462,186186.7098901099,186825.1131934033,993,1243,2236,0.0,0.0,2,1,4,1,212116.02389078497,8,183429.14705882352,1,254751.73863636365,240052.6903409091,2.0,642.0,187489.8360030511,187885.73529411765,186433.973880597,0,0,0,0,0,0,0,11,2006,173401.8366219416,175202.21953255427,222000
930,931,20,191004.99478714162,73.0,8925,206101.6652892562,231533.94,176938.0475285171,179956.7995658466,242247.44736842104,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,8,5,2007,2007,171483.95617879054,179803.6792189679,213732.90097087377,214432.46031746033,156958.24311926606,0.0,231633.51024590165,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,206643.42081447964,235413.72009569377,16.0,0.0,1450.0,1466.0,182021.19537815126,214914.42914979756,186186.7098901099,186825.1131934033,1466,0,1466,0.0,0.0,2,0,3,1,212116.02389078497,7,183429.14705882352,0,202892.65632183908,240052.6903409091,3.0,610.0,187489.8360030511,187885.73529411765,186433.973880597,100,18,0,0,0,0,0,7,2009,173401.8366219416,175202.21953255427,201000
931,932,20,191004.99478714162,70.0,9100,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,145847.08,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,6,1965,1965,171483.95617879054,179803.6792189679,213732.90097087377,214432.46031746033,156958.24311926606,0.0,144341.31346578366,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,149493.6554054054,338.0,466.0,121.0,925.0,182021.19537815126,214914.42914979756,186186.7098901099,186825.1131934033,925,0,925,0.0,1.0,1,0,2,1,139962.51156462586,5,183429.14705882352,0,134091.16279069768,142156.42314049587,1.0,429.0,187489.8360030511,187885.73529411765,186433.973880597,0,0,0,0,0,0,0,7,2009,173401.8366219416,175202.21953255427,117500
932,933,20,191004.99478714162,84.0,11670,206101.6652892562,180183.74675819985,181623.4258555133,179956.7995658466,225379.83720930232,211833.8156199294,181169.40553633217,185763.80737704918,175985.4779614325,9,5,2006,2006,218876.93356643355,179803.6792189679,213732.90097087377,252061.22062348496,265583.625,302.0,367360.96153846156,184034.89625585024,225230.44204018547,327041.04132231406,213599.9076923077,165652.29590766,170670.57674418605,0.0,0.0,1905.0,1905.0,182021.19537815126,214914.42914979756,186186.7098901099,186825.1131934033,1905,0,1905,0.0,0.0,2,0,3,1,328554.67,8,183429.14705882352,1,202892.65632183908,240052.6903409091,3.0,788.0,187489.8360030511,187885.73529411765,186433.973880597,0,191,0,0,0,0,0,3,2007,173401.8366219416,175202.21953255427,320000
933,934,20,191004.99478714162,63.0,8487,164754.81837837838,180183.74675819985,177934.5744680851,179956.7995658466,197965.77333333335,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,7,5,2004,2004,171483.95617879054,179803.6792189679,213732.90097087377,214432.46031746033,204691.87191011236,210.0,231633.51024590165,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,206643.42081447964,235413.72009569377,20.0,0.0,1480.0,1500.0,182021.19537815126,214914.42914979756,186186.7098901099,186825.1131934033,1500,0,1500,0.0,0.0,2,0,3,1,212116.02389078497,6,183429.14705882352,0,202892.65632183908,202068.86966824645,2.0,570.0,187489.8360030511,187885.73529411765,186433.973880597,192,36,0,0,0,0,0,8,2009,173401.8366219416,175202.21953255427,190000
934,935,20,191004.99478714162,313.0,27650,239833.36585365853,231533.94,176938.0475285171,196734.13846153847,145847.08,225834.0447830731,181169.40553633217,185763.80737704918,175985.4779614325,7,7,1960,2007,194689.9154020635,185406.1600193072,149841.64563106795,148386.0659898477,156958.24311926606,0.0,144341.31346578366,184034.89625585024,149805.714511041,202688.4789644013,183632.6209000763,257689.80597014926,235413.72009569377,425.0,0.0,160.0,585.0,182021.19537815126,214914.42914979756,186186.7098901099,186825.1131934033,2069,0,2069,1.0,0.0,2,0,4,1,212116.02389078497,9,183429.14705882352,1,202892.65632183908,202068.86966824645,2.0,505.0,187489.8360030511,187885.73529411765,186433.973880597,0,0,0,0,0,0,0,11,2008,173401.8366219416,175202.21953255427,242000
935,936,30,191004.99478714162,52.0,5825,206101.6652892562,180183.74675819985,176938.0475285171,179956.7995658466,124834.05172413793,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,4,5,1926,1953,171483.95617879054,179803.6792189679,149422.17727272728,149803.17289719626,204691.87191011236,108.0,144341.31346578366,168897.5684931507,225230.44204018547,115692.02857142869,183632.6209000763,192789.65789473685,170670.57674418605,0.0,0.0,600.0,600.0,182021.19537815126,156858.87136929462,186186.7098901099,186825.1131934033,747,0,747,0.0,0.0,1,0,1,1,139962.51156462586,5,183429.14705882352,0,134091.16279069768,142156.42314049587,2.0,528.0,187489.8360030511,187885.73529411765,186433.973880597,0,0,32,0,0,0,0,6,2006,173401.8366219416,175202.21953255427,79900
936,937,20,191004.99478714162,67.0,10083,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,186555.7966101695,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,7,5,2003,2003,171483.95617879054,179803.6792189679,213732.90097087377,214432.46031746033,156958.24311926606,0.0,231633.51024590165,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,235413.72009569377,833.0,0.0,343.0,1176.0,182021.19537815126,214914.42914979756,186186.7098901099,186825.1131934033,1200,0,1200,1.0,0.0,2,0,2,1,212116.02389078497,5,183429.14705882352,0,202892.65632183908,202068.86966824645,2.0,555.0,187489.8360030511,187885.73529411765,186433.973880597,0,41,0,0,0,0,0,8,2009,173401.8366219416,175202.21953255427,184900
937,938,60,191004.99478714162,75.0,9675,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,225379.83720930232,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,7,5,2005,2005,171483.95617879054,179803.6792189679,213732.90097087377,214432.46031746033,156958.24311926606,0.0,231633.51024590165,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,192789.65789473685,235413.72009569377,341.0,0.0,772.0,1113.0,182021.19537815126,214914.42914979756,186186.7098901099,186825.1131934033,1113,858,1971,0.0,0.0,2,1,3,1,212116.02389078497,8,183429.14705882352,1,202892.65632183908,202068.86966824645,2.0,689.0,187489.8360030511,187885.73529411765,186433.973880597,0,48,0,0,0,0,0,2,2009,173401.8366219416,175202.21953255427,253000
938,939,60,191004.99478714162,73.0,8760,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,197965.77333333335,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,7,5,2006,2006,171483.95617879054,179803.6792189679,213732.90097087377,214432.46031746033,156958.24311926606,0.0,231633.51024590165,184034.89625585024,225230.44204018547,202688.4789644013,213599.9076923077,192789.65789473685,235413.72009569377,464.0,0.0,927.0,1391.0,182021.19537815126,214914.42914979756,186186.7098901099,186825.1131934033,1391,571,1962,0.0,0.0,2,1,3,1,212116.02389078497,7,183429.14705882352,0,202892.65632183908,202068.86966824645,3.0,868.0,187489.8360030511,187885.73529411765,186433.973880597,0,90,0,0,0,0,0,8,2006,274945.41803278687,272291.752,239799
939,940,70,191004.99478714162,69.0,24090,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,212565.4285713691,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,7,7,1940,1950,171483.95617879054,179803.6792189679,149422.17727272728,149803.17289719626,156958.24311926606,0.0,144341.31346578366,168897.5684931507,149805.714511041,140759.81818181818,183632.6209000763,192789.65789473685,170670.57674418605,0.0,0.0,1032.0,1032.0,182021.19537815126,214914.42914979756,186186.7098901099,186825.1131934033,1207,1196,2403,0.0,0.0,2,0,4,1,139962.51156462586,10,183429.14705882352,2,202892.65632183908,142156.42314049587,1.0,349.0,187489.8360030511,187885.73529411765,186433.973880597,56,0,318,0,0,0,0,6,2010,143973.2558139535,175202.21953255427,244400
940,941,90,191004.99478714162,55.0,12640,206101.6652892562,180183.74675819985,176938.0475285171,179956.7995658466,156270.1224489796,184495.49206349207,181169.40553633217,133541.07692307694,175985.4779614325,6,5,1976,1976,171483.95617879054,179803.6792189679,175942.37962962964,168112.38732394367,156958.24311926606,0.0,144341.31346578366,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,257689.80597014926,146889.24812030076,936.0,396.0,396.0,1728.0,182021.19537815126,142362.8761682243,186186.7098901099,186825.1131934033,1728,0,1728,0.0,0.0,2,0,4,2,139962.51156462586,8,183429.14705882352,0,202892.65632183908,142156.42314049587,2.0,574.0,187489.8360030511,187885.73529411765,186433.973880597,40,0,0,0,0,0,0,7,2006,173401.8366219416,175202.21953255427,150900
941,942,60,191004.99478714162,69.0,8755,206101.6652892562,180183.74675819985,177934.5744680851,179956.7995658466,192854.50632911394,211833.8156199294,181169.40553633217,185763.80737704918,210051.76404494382,7,5,1999,1999,171483.95617879054,179803.6792189679,213732.90097087377,214432.46031746033,204691.87191011236,298.0,231633.51024590165,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,161573.06818181818,772.0,0.0,220.0,992.0,182021.19537815126,214914.42914979756,186186.7098901099,186825.1131934033,1022,1038,2060,1.0,0.0,2,1,3,1,212116.02389078497,8,183429.14705882352,1,254751.73863636365,202068.86966824645,2.0,390.0,187489.8360030511,187885.73529411765,186433.973880597,0,0,0,168,0,0,0,6,2009,173401.8366219416,175202.21953255427,214000
942,943,90,191004.99478714162,42.0,7711,206101.6652892562,180183.74675819985,176938.0475285171,179956.7995658466,128219.7,184495.49206349207,181169.40553633217,133541.07692307694,175985.4779614325,4,3,1977,1977,171483.95617879054,179803.6792189679,149422.17727272728,149803.17289719626,156958.24311926606,0.0,144341.31346578366,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,257689.80597014926,235413.72009569377,1440.0,0.0,0.0,1440.0,182021.19537815126,142362.8761682243,186186.7098901099,186825.1131934033,1440,0,1440,2.0,0.0,2,0,4,2,139962.51156462586,8,183429.14705882352,0,103317.28395061729,103317.28395061729,0.0,0.0,103317.28395061729,103317.28395061729,115039.12222222223,321,0,0,0,0,0,0,8,2007,127129.86500152214,146526.62376237623,150000
943,944,90,191004.99478714162,100.0,25000,164754.81837837838,203661.1111111111,176938.0475285171,179956.7995658466,156270.1224489796,184495.49206349207,181169.40553633217,133541.07692307694,175985.4779614325,5,4,1967,1967,171483.95617879054,179803.6792189679,163077.45045045044,168112.38732394367,156958.24311926606,0.0,144341.31346578366,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,206643.42081447964,170670.57674418605,0.0,0.0,1632.0,1632.0,182021.19537815126,142362.8761682243,186186.7098901099,186825.1131934033,1632,0,1632,0.0,0.0,2,0,4,2,139962.51156462586,8,183429.14705882352,0,202892.65632183908,142156.42314049587,2.0,576.0,187489.8360030511,187885.73529411765,132330.00000001237,0,0,0,0,0,0,0,6,2007,173401.8366219416,175202.21953255427,143000
944,945,20,191004.99478714162,69.0,14375,206101.6652892562,180183.74675819985,223854.6170212766,179956.7995658466,242247.44736842104,184495.49206349207,181169.40553633217,185763.80737704918,166703.38461538462,6,6,1958,1958,171483.95617879054,179803.6792189679,163077.45045045044,167661.5652173913,204691.87191011236,541.0,144341.31346578366,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,235413.72009569377,111.0,354.0,354.0,819.0,182021.19537815126,156858.87136929462,186186.7098901099,122196.89361702128,1344,0,1344,0.0,1.0,1,0,3,1,212116.02389078497,7,183429.14705882352,1,160570.6845204642,202068.86966824645,2.0,525.0,187489.8360030511,187885.73529411765,186433.973880597,0,118,0,0,233,0,0,1,2009,143973.2558139535,146526.62376237623,137500
945,946,50,126316.83027522935,98.0,8820,164754.81837837838,180183.74675819985,181623.4258555133,179956.7995658466,128225.30088495575,184495.49206349207,181169.40553633217,185763.80737704918,143116.74025974027,5,6,1890,1996,218876.93356643355,179803.6792189679,213732.90097087377,214432.46031746033,156958.24311926606,0.0,144341.31346578366,184034.89625585024,132291.07534246575,140759.81818181818,183632.6209000763,165652.29590766,151852.7027027027,1088.0,0.0,0.0,1088.0,182021.19537815126,142362.8761682243,186186.7098901099,186825.1131934033,1188,561,1869,0.0,0.0,1,0,2,1,139962.51156462586,7,183429.14705882352,0,134091.16279069768,142156.42314049587,2.0,456.0,187489.8360030511,187885.73529411765,186433.973880597,48,0,244,0,0,0,0,9,2009,173401.8366219416,175202.21953255427,124900
946,947,80,191004.99478714162,70.0,8163,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,145847.08,184495.49206349207,181169.40553633217,185763.80737704918,166703.38461538462,5,6,1959,1959,171483.95617879054,179803.6792189679,163077.45045045044,167661.5652173913,204691.87191011236,128.0,144341.31346578366,168897.5684931507,149805.714511041,140759.81818181818,183632.6209000763,206643.42081447964,161573.06818181818,748.0,294.0,102.0,1144.0,182021.19537815126,142362.8761682243,186186.7098901099,186825.1131934033,1144,0,1144,1.0,0.0,1,0,3,1,139962.51156462586,6,183429.14705882352,1,202892.65632183908,202068.86966824645,1.0,796.0,187489.8360030511,187885.73529411765,186433.973880597,86,0,0,0,0,0,0,3,2006,173401.8366219416,175202.21953255427,143000
947,948,20,191004.99478714162,85.0,14536,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,242247.44736842104,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,8,5,2002,2003,218876.93356643355,179803.6792189679,213732.90097087377,214432.46031746033,204691.87191011236,236.0,231633.51024590165,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,206643.42081447964,235413.72009569377,1300.0,0.0,316.0,1616.0,182021.19537815126,214914.42914979756,186186.7098901099,186825.1131934033,1629,0,1629,1.0,0.0,2,0,3,1,212116.02389078497,9,183429.14705882352,1,202892.65632183908,240052.6903409091,3.0,808.0,187489.8360030511,187885.73529411765,186433.973880597,0,252,0,0,0,0,0,11,2007,173401.8366219416,175202.21953255427,270000
948,949,60,191004.99478714162,65.0,14006,206101.6652892562,180183.74675819985,176938.0475285171,179956.7995658466,197965.77333333335,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,7,5,2002,2002,171483.95617879054,179803.6792189679,213732.90097087377,214432.46031746033,204691.87191011236,144.0,231633.51024590165,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,107938.34210526316,170670.57674418605,0.0,0.0,936.0,936.0,182021.19537815126,214914.42914979756,186186.7098901099,186825.1131934033,936,840,1776,0.0,0.0,2,1,3,1,212116.02389078497,7,183429.14705882352,1,202892.65632183908,202068.86966824645,2.0,474.0,187489.8360030511,187885.73529411765,186433.973880597,144,96,0,0,0,0,0,2,2006,173401.8366219416,175202.21953255427,192500
949,950,20,191004.99478714162,78.0,9360,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,189050.0684931507,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,6,7,1972,2006,218876.93356643355,179803.6792189679,175942.37962962964,168112.38732394367,156958.24311926606,0.0,144341.31346578366,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,161573.06818181818,982.0,0.0,179.0,1161.0,182021.19537815126,142362.8761682243,186186.7098901099,186825.1131934033,1381,0,1381,1.0,0.0,1,1,3,1,212116.02389078497,5,183429.14705882352,1,202892.65632183908,202068.86966824645,2.0,676.0,187489.8360030511,187885.73529411765,186433.973880597,0,0,0,0,0,0,0,3,2010,173401.8366219416,175202.21953255427,197500
950,951,20,191004.99478714162,60.0,7200,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,145847.08,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,8,1950,2002,171483.95617879054,179803.6792189679,213732.90097087377,214432.46031746033,156958.24311926606,0.0,144341.31346578366,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,161573.06818181818,398.0,149.0,317.0,864.0,182021.19537815126,156858.87136929462,186186.7098901099,186825.1131934033,864,0,864,1.0,0.0,1,0,3,1,212116.02389078497,5,183429.14705882352,0,134091.16279069768,202068.86966824645,2.0,720.0,187489.8360030511,187885.73529411765,186433.973880597,194,0,0,0,0,0,0,7,2007,173401.8366219416,175202.21953255427,129000
951,952,20,131558.39010019685,60.0,7800,164754.81837837838,180183.74675819985,181623.4258555133,179956.7995658466,186555.7966101695,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,5,1965,1965,171483.95617879054,179803.6792189679,213732.90097087377,214432.46031746033,156958.24311926606,0.0,144341.31346578366,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,149493.6554054054,641.0,0.0,187.0,828.0,182021.19537815126,156858.87136929462,186186.7098901099,186825.1131934033,965,0,965,1.0,0.0,1,0,3,1,139962.51156462586,6,183429.14705882352,0,134091.16279069768,142156.42314049587,1.0,300.0,187489.8360030511,187885.73529411765,186433.973880597,421,0,0,0,0,0,0,7,2006,173401.8366219416,146526.62376237623,119900
